ship_id,year,ship_type,age,ism_score,crew_exp,k4k,dp_ops,weather_risk,failed_audit,mu,accidents
186,2,offshore,17,81.89063773303573,3.7465159244043544,1,1,0,0,0.023202433423265636,0
186,3,offshore,27,92.43593193405812,20.08174914834794,1,1,0,0,0.008657363269531065,0
186,4,offshore,2,72.11332685447007,18.32744708316474,0,1,1,0,0.04977020366159512,0
186,5,offshore,1,86.72150760359307,20.26145795563907,1,1,0,0,0.0062303319574172926,0
187,1,offshore,21,52.53806109923557,21.83912843587187,1,1,0,0,0.028416407826674327,0
187,2,offshore,17,92.12565071930607,13.483845352585497,1,1,0,0,0.009965859842330126,0
187,3,offshore,16,84.09807250260322,14.977623156830555,1,0,0,0,0.008048144625405587,0
187,4,offshore,10,79.88333545399254,7.122093338113555,1,1,0,0,0.018278652907975364,0
187,5,offshore,5,90.41557256207955,18.558504172467238,1,1,0,0,0.006457776288098594,0
188,1,offshore,29,58.66617346063376,3.342850252843575,1,1,1,0,0.2252693269928853,0
188,2,offshore,6,50.20270164411299,8.518624267316289,1,1,0,0,0.04446620702862374,0
188,3,offshore,4,52.21186829261197,1.1275400597166891,1,1,0,0,0.05762536790441831,0
188,4,offshore,5,76.58923653384163,22.916943083540136,1,0,0,1,0.01137348587538302,0
188,5,offshore,26,54.652010324088195,5.335904773657825,1,1,0,0,0.06656238837826992,0
189,1,offshore,12,64.39458095004935,15.319789407930164,1,0,0,0,0.014555304175552413,0
189,2,offshore,29,76.50212101531466,13.495728489618678,1,1,0,0,0.021876097862081882,0
189,3,offshore,9,51.131287659034136,18.350336133726486,1,1,0,0,0.02795632313450104,0
189,4,offshore,21,93.62477190541452,17.63702901325283,1,1,0,0,0.008323116896240853,0
189,5,offshore,2,59.349678324787774,1.4867275574699397,1,1,0,0,0.0423589680809424,0
190,1,offshore,19,65.19865985306812,11.042787932210995,1,0,0,0,0.020159240875603213,0
190,2,offshore,23,67.16369047025104,2.8878893995422077,1,1,0,0,0.04572438035131289,0
190,3,offshore,5,52.925035502699984,20.807401658151576,1,1,0,1,0.043164092326969834,0
190,4,offshore,14,55.702073085540746,14.591107449378098,1,1,0,0,0.03177333285536309,0
190,5,offshore,16,74.95201014445269,5.3151475238818096,1,1,0,1,0.053983451599230396,0
191,1,offshore,12,69.6335640724858,24.09527159618264,1,1,0,0,0.01165595206763211,0
191,2,offshore,29,52.325855596000935,4.804867803998165,1,1,0,0,0.07873650854160677,0
191,3,offshore,6,93.55380580234458,21.71130465597146,1,1,0,0,0.005042020240321605,0
191,4,offshore,18,67.46598864510122,5.098246802809255,1,1,0,0,0.03665439488913755,0
191,5,offshore,12,87.33509061192927,14.497081129225652,1,1,0,0,0.010136806939663444,0
192,1,offshore,24,93.165594589572,18.175903649735474,1,1,0,0,0.008742221082898346,0
192,2,offshore,21,64.26504363804368,21.39970223605625,1,1,0,0,0.019268923943557857,0
192,3,offshore,12,67.09819785168887,11.76364547206321,1,1,1,0,0.07834609135450854,0
192,4,offshore,11,84.23171627197527,4.596707173277239,1,0,0,0,0.012180177689437917,0
192,5,offshore,19,81.40873059156262,1.0379061058698849,1,0,1,0,0.06258680060911691,0
193,1,tanker,28,61.10363393003214,11.802286446180624,0,0,0,0,0.02550855201615671,0
193,2,tanker,25,61.70282366189858,15.104563061435652,0,0,0,1,0.040162282050830014,0
193,3,tanker,17,81.26693284422743,11.59713493311593,1,0,1,0,0.02640506592331979,0
193,4,tanker,23,80.85213799451935,19.213332403370718,1,0,0,0,0.0062168529928042894,0
193,5,tanker,19,50.68691778407134,6.28310186074064,0,0,0,0,0.040429433169306125,0
194,1,offshore,1,85.18786776374684,4.735551826278179,1,1,0,0,0.014287746987520684,0
194,2,offshore,5,54.11673310683412,13.333020034677606,1,1,0,0,0.029874898671861314,0
194,3,offshore,27,62.939751774144945,8.994091152123449,0,1,0,0,0.05433450135728284,0
194,4,offshore,16,93.7503369147361,4.680755857977895,1,1,0,0,0.014331439552720546,0
194,5,offshore,18,70.34398296525376,21.57263088608334,1,1,0,0,0.014542629924603234,0
195,1,offshore,13,70.35455649354333,11.18533643374025,1,0,0,0,0.014821502233601952,0
195,2,offshore,21,78.58206449887707,22.82933028249286,1,1,0,0,0.010869019638298085,0
195,3,offshore,4,93.01415194708338,18.618605949541664,1,1,0,0,0.005762259449656469,0
195,4,offshore,16,86.1370486104146,9.96760711295162,1,1,0,0,0.014361890738368552,0
195,5,offshore,14,94.67738714501137,14.512310636119913,1,1,0,0,0.00815336884533412,0
196,1,offshore,25,89.68346603693072,12.646737210644758,1,1,0,1,0.026749000473233867,0
196,2,offshore,22,57.86188664219535,5.767615664347339,1,1,0,1,0.1082245746722446,0
196,3,offshore,28,62.14881365849579,19.442105706813813,1,1,1,0,0.08739530088463957,0
196,4,offshore,5,74.20637868481595,8.432366999510833,1,1,0,0,0.01889530871350219,0
196,5,offshore,1,65.6496543921997,13.49249280739635,1,1,0,0,0.018272418459386784,0
197,1,offshore,22,80.93591618223776,6.9968191661903045,1,1,0,0,0.022536974110811275,0
197,2,offshore,14,92.76708881669418,23.99986447555328,1,1,0,0,0.005424436085336332,0
197,3,offshore,19,78.63929346887821,21.0186779983918,1,1,0,0,0.011409497329577951,0
197,4,offshore,29,51.56596399407576,10.821989770849534,1,1,0,0,0.05985033627672987,0
197,5,offshore,27,67.03890725318423,11.035136391302348,1,1,0,0,0.03310342348404228,0
198,1,offshore,26,59.61815095918598,5.726887125009313,1,1,0,0,0.05485951469142427,0
198,2,offshore,23,67.7660345808329,23.879782357291322,0,1,0,1,0.040526454191420036,1
198,3,offshore,29,57.986682574595534,7.053355221534852,1,1,0,1,0.11622798239708991,0
198,4,offshore,16,72.48675530005949,15.254574902641727,1,1,0,0,0.017778504200625097,0
198,5,offshore,17,65.16148608845356,15.051662519560853,1,1,0,0,0.02367737947686185,0
199,1,offshore,12,50.535402451032006,8.035742614079243,1,1,0,0,0.05076611286927165,0
199,2,offshore,9,87.27701655207409,8.751489600731393,1,1,0,0,0.012749412850756184,0
199,3,offshore,8,78.6966282968868,13.145994297772262,1,1,0,0,0.013545759870964189,0
199,4,offshore,28,89.75073654599467,12.897208241878612,1,1,0,0,0.013896250947900831,0
199,5,offshore,25,79.95719458657132,6.129766289466927,1,1,0,0,0.02586175286662776,0
200,1,offshore,9,94.19348203860338,10.386213859557293,1,1,0,0,0.00922274499126072,0
200,2,offshore,2,83.03330889526451,1.7386042782198423,1,1,0,0,0.01825902089894002,0
200,3,offshore,22,84.9783009127583,20.970273665994757,1,1,0,0,0.009727929360501668,0
200,4,offshore,21,86.27052697198181,7.076979559416578,1,0,0,0,0.012236678268883713,0
200,5,offshore,15,61.4624225205897,7.3179081959330645,1,1,0,0,0.038117560481120256,0
